Transect	Quadrant	soil.type	X	Y	NO3f	NH4f	NO3i	NH4i	NMIN	NETN	PO4	Al	Ca	K	Mg	P	SBC	SN	TotalN	TotalC			
T1	129	V	827301.5339	1152847.14	153.1768601	211.6422417	NA	NA	NA	NA	6.274265414	1316.821429	156.5738414	109.9477069	139.8772731	6.128680816	406.3988214	NA	NA	NA			
T1	130	V	827302.0989	1152846.315	100.0702556	136.1616752	184.2540014	53.45338972	-0.052695	-3.006562	1.146831902	886.9354088	98.5642551	87.63220266	84.00278809	1.016240196	270.1992459	237.7073911	0.542014919	6.955858123			
T1	131	V	827302.664	1152845.49	267.9593684	198.7470042	322.2624314	256.1334096	-3.98891	-1.939395	5.479001546	954.8943278	92.77747343	88.58392776	71.69067162	4.929279876	253.0520728	578.395841	0.481477603	6.933277477			
T1	132	V	827303.229	1152844.665	118.7312347	303.1269061	164.2744619	337.5839838	-2.857154	-1.626544	1.910126123	1279.086464	105.3345577	110.6304162	70.76206242	5.563444455	286.7270363	501.8584457	0.363536204	4.453318499			
T1	133	V	827303.7941	1152843.84	88.30989099	285.8429194	93.46441341	246.8831922	1.207329	-0.18409	1.239506792	1216.079997	58.31260846	74.63699136	51.95238079	2.829681612	184.9019806	340.3476056	0.28462934	4.174563651			
T1	134	V	827304.3591	1152843.015	113.6387174	675.8472955	175.7498085	476.4609812	4.902687	-2.218253	1.835194145	1436.004109	70.31445911	84.65761002	47.42060209	6.146633754	202.3926712	652.2107897	0.353967999	4.070631993			
T1	135	V	827304.9241	1152842.19	84.66359885	369.0303641	123.5487411	413.9625244	-2.993475	-1.388755	4.683212398	1108.403279	80.59922926	79.4900456	45.41078405	4.92556918	205.5000589	537.5112655	0.385034854	4.909194384			
T1	136	V	827305.4892	1152841.365	73.18486537	151.0669785	132.2316595	122.4905645	-1.088228	-2.108814	4.030494002	1412.447826	124.9214618	121.2992816	61.25272971	6.365666777	307.4734731	254.722224	0.372361303	4.840696945			
T1	137	V	827306.0542	1152840.54	71.1689002	362.8854338	86.20426747	424.8977436	-2.751703	-0.536977	5.025939541	1079.335676	119.1651219	82.84367906	47.25455547	11.18058063	249.2633564	511.1020111	0.287468639	4.024560948			
T1	138	V	827306.6193	1152839.715	55.41551774	222.2062495	77.71377883	214.1634826	-0.509125	-0.796366	0.249744231	1027.727126	57.45269797	56.47393967	38.85537446	0.768893396	152.7820121	291.8772614	0.269075284	3.677362221			
T1	139	V	827307.1843	1152838.89	39.32328387	117.0812814	49.12232703	93.88744706	0.478385	-0.349966	0	1232.867503	121.5408267	72.46601242	53.87843623	3.005491077	247.8852754	143.0097741	0.289677703	3.765810138			
T1	140	V	827307.7493	1152838.065	78.44837723	177.8167942	124.2209014	13.36334743	4.238604	-1.634733	0.11589788	932.9708115	98.55992099	79.43284221	47.83673425	0.415358049	225.8294975	137.5842488	0.289910395	4.541929516			
T1	141	V	827308.3144	1152837.24	88.9700062	151.292228	118.5984574	156.6627746	-1.249964	-1.058159	2.837657113	1176.463663	153.3961	97.95838426	62.73940581	5.003555117	314.0938901	275.261232	0.382851048	5.264201912			
T1	142	V	827308.8794	1152836.415	100.2699816	70.63676372	132.4694496	104.6302948	-2.364036	-1.149981	1.255028345	1333.798969	121.0624757	88.09120724	55.37146531	3.000794148	264.5251483	237.0997444	0.374812252	4.872559274			
T1	143	V	827309.4445	1152835.59	139.2749066	220.1691398	241.1659031	178.5110647	-2.151176	-3.638964	3.679310542	1416.465399	202.2123583	125.1663264	66.11933353	12.3860041	393.4980182	419.6769678	0.380380284	5.040038768			
T1	144	V	827310.0095	1152834.764	74.66587545	371.3154608	127.7397252	206.1796701	4.002212	-1.895495	11.93916858	1443.081751	588.5444458	193.1405106	131.0718897	13.26352728	912.7568461	333.9193953	0.641887243	9.811704998			
T1	145	V	827310.5745	1152833.939	75.91253418	217.0398381	186.3927182	197.7630449	-3.257264	-3.945721	21.39734916	1193.787872	554.4449695	196.5652654	126.4117629	14.61801965	877.4219978	384.1557631	0.758972519	11.66920249			
T1	146	V	827311.1396	1152833.114	91.4637608	204.6557925	174.9875021	184.5635489	-2.265411	-2.982991	23.30519251	1179.267181	684.9828591	313.8404599	184.1816126	9.081130028	1183.004932	359.551051	0.83530741	14.0146021			
T1	147	V	827311.7046	1152832.289	48.25291012	346.0471619	132.4802878	297.4102897	-1.271089	-3.008121	30.9029058	1236.333292	983.3020652	391.0916794	241.1821993	22.04614127	1615.575944	429.8905775	0.835028271	13.82435693			
T1	148	V	827312.2697	1152831.464	114.3723422	205.5066568	214.6713074	248.6154734	-5.121706	-3.582106	14.8367792	1394.946271	758.0388562	352.1193213	214.0986337	15.05315507	1324.256811	463.2867808	0.640705093	9.793634993			
T1	149	V	827312.8347	1152830.639	299.2288199	514.390622	355.7094576	520.2969828	-2.228107	-2.017166	13.13040068	1353.701599	468.4936904	339.2797376	138.8644226	18.20093989	946.6378506	876.0064404	0.574483611	7.468286945			
T1	150	V	827313.3997	1152829.814	113.0531467	171.4360968	224.6806458	53.45338972	0.226972	-3.986696	5.390970325	1395.311557	184.4410582	173.2669452	87.87622446	10.64025565	445.5842279	278.1340355	0.450707743	5.949342204			
T1	151	V	827313.9648	1152828.989	107.5101003	217.6261832	174.2801313	222.3652254	-2.553895	-2.384644	2.338333096	1259.868325	196.6067354	188.5373892	76.3305914	5.562457087	461.474716	396.6453567	0.475015216	6.08019477			
T1	152	V	827314.5298	1152828.164	101.0145853	242.4312917	159.5483839	220.6495417	-1.312573	-2.090493	4.52262473	1306.681462	250.2070433	208.3677618	91.39113062	5.304549687	549.9659357	380.1979256	0.553483906	7.010796139			
T1	153	V	827315.0949	1152827.339	NA	NA	73.48486836	284.6359261	NA	NA	5.653433748	1103.779673	299.4016644	404.0340495	89.81047401	11.31188823	793.2461879	358.1207945	NA	NA			
T1	154	V	827315.6599	1152826.514	77.26841954	549.2546984	105.6529874	484.5414882	1.297452	-1.013735	3.171649135	1258.682337	251.339146	306.429814	71.19724827	3.21448785	628.9662083	590.1944756	0.349597308	4.107768371			
T1	155	V	827316.2249	1152825.689	64.25456359	252.7155399	120.6295689	208.9705127	-0.451071	-2.013393	10.50154527	1245.535453	363.6424053	439.9904623	95.30677611	10.11568924	898.9396437	329.6000816	0.478596232	6.508908757			
T1	156	V	827316.79	1152824.864	47.18282354	156.105972	89.29314694	178.4343295	-2.301381	-1.50394	9.744481673	1348.20919	694.4220463	245.5609977	151.2696808	8.389081873	1091.252725	267.7274764	0.548248761	9.04610455			
T1	157	V	827317.355	1152824.039	84.20314309	190.7741366	126.5156452	213.1168403	-2.309114	-1.511161	6.081777727	1235.054219	295.7508408	146.7308968	85.11330957	6.768136023	527.5950472	339.6324855	0.481109329	6.446865005			
T1	158	V	827317.9201	1152823.214	108.1531468	223.1293548	161.8883132	212.2737455	-1.531413	-1.919113	2.207152814	1348.423235	221.5244343	221.6206219	78.05989997	5.122414298	521.2049562	374.1620587	0.456696969	5.480363625			
T1	159	V	827318.4851	1152822.389	248.7158297	149.1022247	235.7734106	136.1683204	0.924154	0.462229	6.324218073	1157.373885	207.8403483	325.7388689	61.43759881	6.201726517	595.016816	371.941731	0.573794255	6.694266313			
T1	160	V	827319.0502	1152821.563	101.9012903	286.7702124	202.6000421	162.5271985	0.840867	-3.596384	17.66087931	783.2476413	300.8897762	125.6828835	148.8354916	9.625842514	575.4081513	365.1272406	NA	NA			
T1	161	V	827319.6152	1152820.738	63.7921603	248.6061868	131.3367981	256.8712824	-2.70749	-2.412308	15.80620378	1142.289407	496.7472682	150.1435046	183.5502191	11.04741862	830.4409919	388.2080805	0.660930363	9.913955441			
T1	162	V	827320.1802	1152819.913	90.03718333	110.7327524	169.9026438	222.9960019	-6.86174	-2.852338	0.975024835	1484.545285	218.8652622	63.65916731	71.87138203	2.100399843	354.3958115	392.8986457	0.36758038	4.778544946			
T1	163	V	827320.7453	1152819.088	289.7920565	142.203282	277.1134014	214.9858346	-2.146568	0.452809	8.514997201	1281.756877	203.4759714	103.7050085	57.31334358	15.0811904	364.4943235	492.099236	0.48009411	6.433261069			
T1	164	V	827321.3103	1152818.263	155.1413328	586.0616803	166.2251601	328.5720887	8.800206	-0.395851	8.661166913	1323.976156	178.9087518	131.5066382	59.35164152	7.290075241	369.7670315	494.7972488	0.527596344	6.419088855			
T1	165	V	827321.8754	1152817.438	NA	NA	194.2854698	139.1399622	NA	NA	4.925901095	1305.446846	224.4713242	113.3604446	63.95744553	14.2638122	401.7892143	333.425432	NA	NA			
T1	166	V	827322.4404	1152816.613	95.19508719	219.7159573	160.2167703	278.4204206	-4.418791	-2.322203	4.810989904	1445.713736	312.3333011	150.4894302	85.67518747	8.499203714	548.4979188	438.6371909	0.44814062	5.467315569			
T1	167	V	827323.0054	1152815.788	89.74925884	118.1149155	165.3194058	132.62524	-3.21716	-2.698934	7.8961806	1408.075094	402.5509837	162.4502721	91.25349729	16.71237314	656.2547531	297.9446458	0.576582557	7.111184868			
T1	168	V	827323.5705	1152814.963	315.2863719	188.0259957	285.8915304	148.2094068	2.471837	1.049816	9.587615419	956.5117326	156.1423059	87.11822286	63.64474439	5.049331145	306.9052732	434.1009372	0.551962064	7.083513161			
T1	169	V	827324.1355	1152814.138	NA	NA	222.4641616	104.1286608	NA	NA	3.834433632	1206.986749	171.6101762	103.3231733	61.25477702	5.992726068	336.1881265	326.5928224	NA	NA			
T1	170	V	827324.7006	1152813.313	125.9379846	126.5304338	228.7886651	86.60893821	-2.247471	-3.673239	6.300389382	1435.196	224.1632605	133.6018541	79.23885654	7.310988918	437.0039711	315.3976033	0.416503183	5.414541378			
T1	171	V	827325.2656	1152812.488	105.7299685	345.0097825	149.8311651	497.1617588	-7.009042	-1.575043	4.173159109	1180.276155	148.2826212	92.22356538	54.32857365	5.414839534	294.8347602	646.9929239	0.469113662	5.535541208			
T1	172	V	827325.8306	1152811.663	111.5285804	164.1191103	185.5393058	154.6490273	-2.305023	-2.64324	4.050277287	1576.550142	173.9830044	92.57192564	66.42421902	6.177754724	332.9791491	340.1883331	0.459721611	6.160269589			
T1	173	V	827326.3957	1152810.838	101.4702996	101.329759	138.7605075	141.3005122	-2.75932	-1.331793	1.812669513	1304.244208	167.4395029	95.30084616	63.08132923	10.51917113	325.8216783	280.0610197	0.383081414	4.692747321			
T1	174	V	827326.9607	1152810.013	148.8650442	169.3373227	218.4210649	162.3700237	-2.235311	-2.484144	2.23694489	1138.873338	56.0493304	51.66072774	43.88566506	2.543063441	151.5957232	380.7910886	0.365498499	4.203232741			
T1	175	V	827327.5258	1152809.188	NA	NA	146.119755	329.1164166	NA	NA	4.776240082	1096.287642	97.89738265	73.09239699	48.20713038	5.143012337	219.19691	475.2361716	NA	NA			
T1	176	V	827328.0908	1152808.362	106.5404688	114.6382041	140.1252476	103.6236546	-0.80608	-1.199456	0.925417768	1410.805837	113.6442536	55.94691134	62.31971932	3.422415688	231.9108843	243.7489022	0.272309446	3.903102062			
T1	177	V	827328.6558	1152807.537	125.1647546	114.8452898	185.3043655	135.4728418	-2.884542	-2.147843	0	1214.354003	72.69331798	57.73278544	43.74103423	0	174.1671377	320.7772073	0.282510498	3.672636473			
T1	178	V	827329.2209	1152806.712	99.2552922	34.5235799	168.2773519	163.4766006	-7.070539	-2.465074	0.273372242	1382.636585	82.80884971	64.74350493	41.71192176	3.678865379	189.2642764	331.7539525	0.368728	4.424736			
T1	179	V	827329.7859	1152805.887	90.97024569	152.2523139	126.3645539	189.4407519	-2.592241	-1.264082	0.176572995	1372.382438	72.21583693	75.27266719	34.93707948	4.236241613	182.4255836	315.8053058	0.380579148	4.566949779			
T1	180	V	827330.351	1152805.062	137.9022446	225.8526106	180.7528486	39.65663643	5.119478	-1.530379	1.726847438	1349.936361	46.14425345	92.29555962	30.55330063	5.013275218	168.9931137	220.409485	0.262675202	3.152102427			
T1	181	V	827330.916	1152804.237	142.5899466	137.0610232	184.7109128	108.8662515	-0.497364	-1.50432	1.566981889	1229.518616	36.09685215	59.69825549	23.22883361	3.535480493	119.0239413	293.5771643	0.281765006	3.569023407			
T1	182	V	827331.481	1152803.412	NA	NA	84.47512746	110.3564619	NA	NA	0	1224.967656	40.26556513	56.47833281	25.97815706	1.457797258	122.722055	194.8315894	NA	NA			
T1	183	V	827332.0461	1152802.587	73.13331372	77.16753319	107.68879	134.0842984	-3.266866	-1.234124	0.803702088	1296.741013	94.97859604	79.45244468	37.07157623	3.765441615	211.502617	241.7730884	0.376258821	4.421041143			
T1	184	V	827332.6111	1152801.762	62.949814	136.4687552	116.2122601	122.3588364	-1.398305	-1.90223	2.696363093	1531.470879	100.7590082	55.70145956	52.63044941	4.048289571	209.0909172	238.5710965	0.369683149	5.360405665			
T1	185	V	827333.1762	1152800.937	116.5233435	81.80865612	208.4864439	112.5778682	-4.383297	-3.284396	6.578139283	1212.732971	130.8239578	100.3372412	59.36509387	8.990679673	290.5262929	321.0643121	0.384789663	5.483252703			
T1	186	V	827333.7412	1152800.112	130.8160013	554.2860534	183.0077141	661.5104497	-5.693432	-1.86399	13.9912178	1329.638858	327.2970148	83.1010101	80.32766807	10.11823962	490.725693	844.5181638	0.533134435	7.641593572			
T1	187	V	827334.3062	1152799.287	71.40198269	380.5822001	183.8665926	378.5234665	-3.943067	-4.016593	6.223156046	1221.379788	166.9340081	89.35740064	71.51548508	6.81369137	327.8068938	562.3900591	0.472429098	6.614007378			
T1	188	V	827334.8713	1152798.462	89.1134783	521.677625	189.7238035	371.10937	1.784212	-3.593226	8.947155812	1136.856857	173.7247497	117.7670517	53.18231286	7.132268462	344.6741143	560.8331735	0.531386745	6.908027679			
T1	189	V	827335.4363	1152797.637	104.7662549	141.5593342	166.60209	103.3663356	-0.844387	-2.208423	2.404060837	1299.612627	81.21736867	58.75773371	43.22689689	4.058633953	183.2019993	269.9684256	0.363385147	4.633160622			
T1	190	V	827336.0014	1152796.812	92.89018935	129.6605872	102.7471642	75.55708871	1.580233	-0.352035	0.84995613	1133.182288	45.70972634	60.42970449	29.39258253	2.904555074	135.5320134	178.3042529	0.254830848	2.803139327			
T1	191	V	827336.5664	1152795.987	121.0703745	119.9409198	210.5429546	140.2339978	-3.920202	-3.195449	3.583856777	1367.096586	87.26375501	81.39018525	50.47769853	6.101733923	219.1316388	350.7769524	0.381213581	5.43229353			
T1	192	V	827337.1314	1152795.161	130.4465027	304.2308008	172.5228979	353.4540123	-3.2607	-1.502728	7.664797092	1363.11704	83.92869134	75.70309287	46.53297956	4.830914586	206.1647638	525.9769102	0.449326963	5.212192772			
T1	193	V	827337.6965	1152794.336	124.0202517	307.017255	185.3548522	352.371212	-3.810306	-2.190521	5.697869892	1397.53636	133.2549594	105.607608	61.87113023	14.03932217	300.7336976	537.7260642	0.477603449	5.731241392			
T1	194	V	827338.2615	1152793.511	131.7074643	338.0815592	238.4177576	272.6048178	-1.472627	-3.811082	3.030942738	1268.093465	65.41953739	83.1685295	36.7415663	3.669353999	185.3296332	511.0225754	0.362131553	5.069841739			
T1	195	V	827338.8266	1152792.686	103.830729	86.53671476	178.5002389	147.0798247	-4.829022	-2.666768	5.84025947	1139.949906	75.998736	84.2779245	44.66206871	5.569110987	204.9387292	325.5800636	0.481827908	5.878300472			
T1	196	V	827339.3916	1152791.861	47.47114281	145.6965566	86.26539768	114.8979234	-0.285558	-1.385509	2.763557896	1409.063085	90.6447738	66.55624244	50.09694649	5.294324221	207.2979627	201.1633211	0.466065864	5.219937682			
T1	197	V	827339.9567	1152791.036	101.2235778	272.2651152	121.9968002	374.3405047	-4.38745	-0.741901	1.84133534	1451.429018	114.5621876	89.43033371	48.63944617	11.09749277	252.6319675	496.3373049	0.377117619	4.619690838			
T1	198	V	827340.5217	1152790.211	91.55723159	98.31224744	121.647786	64.63170457	0.128214	-1.074663	4.912339034	1188.157503	67.82303288	101.5852896	43.81569272	4.716523295	213.2240152	186.2794906	0.37391556	4.954381168			
T1	199	V	827341.0867	1152789.386	112.7622488	243.2218591	184.8018845	238.0538291	-2.388272	-2.572844	4.535409324	1657.691892	139.6008255	118.6250578	67.86151965	14.53944432	326.087403	422.8557136	0.453073998	5.889961968			
T1	200	V	827341.6518	1152788.561	111.011221	75.24407337	196.251285	35.46704642	-1.62368	-3.044288	1.473744277	1313.793789	73.13400405	119.5180401	52.41055434	4.382797589	245.0625985	231.7183314	0.452212973	5.969211244			
T1	0/20	V	827217.9079	1152969.25	109.1078702	240.6736626	202.0322764	65.84719041	2.925073784	-3.318728793	3.343202243	954.7833779	10.29032561	64.59788562	35.16684244	0.753623531	110.0550537	267.8794668	NA	NA			
T1	20-Oct	V	827223.5583	1152960.999	113.4184887	250.8607273	166.41374	53.17627996	5.167471288	-1.892687545	0.952541449	994.4057398	24.84856885	55.21047893	27.51903774	0.124182098	107.5780855	219.59002	0.469932046	5.720518947			
T1	20/10	V	827237.4593	1152958.399	109.3166891	318.6268534	144.8904786	57.39991678	8.059040967	-1.270492484	0.471083821	1004.280467	42.05886286	60.5710217	31.6005854	0	134.23047	202.2903954	0.526021037	4.404311736			
T1	20/40	V	827212.7074	1152941.448	98.20454101	351.4026268	210.3999477	63.00835255	6.2928167	-4.00697881	3.809548127	961.7049936	46.8085434	74.15905702	39.47781045	0.909394404	160.4454109	273.4083003	0.489800873	6.0000607			
T1	30/0	V	827251.3604	1152955.799	85.89914212	188.2051688	77.14453068	29.136721	5.993680685	0.312664694	0	1136.356488	73.17659637	47.91660748	46.96862828	0	168.0618321	106.2812517	0.512186666	3.182874284			
T1	30/30	V	827226.6085	1152938.847	116.2226281	329.5293976	175.1393865	60.23875464	7.513353021	-2.104169941	0.2828394	1232.30867	84.9302244	83.00944413	53.63685089	0	221.5765194	235.3781411	0.362276669	4.267795886			
T1	40/10	V	827248.7602	1152941.898	74.02629664	261.047792	73.9666341	40.5053695	7.878645894	0.002130805	1.666358935	1172.595176	38.21379186	41.64713042	29.08722388	0	108.9481462	114.4720036	0.244989235	2.93079714			
T1	40/40	V	827224.0083	1152924.946	115.1487024	274.882593	0	0	13.92968912	4.112453657	6.390144866	1023.916484	65.19209862	103.9296535	48.5742589	1.664315192	217.696011	NA	0.55538647	6.920969857			
T1	50/0	V	827262.6612	1152939.297	119.5040678	308.2331679	208.386337	94.02784919	4.475823199	-3.174366754	0.494964349	1163.672909	83.22359261	75.59023738	58.08479132	0	216.8986213	302.4141862	0.380148591	4.941931684			
T1	50/30	V	827237.9093	1152922.346	114.9398835	266.873839	152.6316932	44.72900632	6.587607964	-1.346136061	0.661523912	1059.660402	118.9069932	93.02194711	64.16131099	0.400228729	276.0902513	197.3606995	NA	NA			
T1	60/10	V	827260.061	1152925.396	117.3114695	419.3632842	197.956018	364.0652444	-0.905232454	-2.880162447	5.903452193	797.9902782	105.2554606	74.07879658	38.15914474	1.202211524	217.4934019	562.0212624	0.549427673	6.936524369			
T1	60/40	V	827235.3091	1152908.445	68.10478953	295.1182425	51.67769024	26.53931988	10.1787865	0.586682117	0	1191.067707	161.418205	61.95780137	55.35232072	0	278.7283271	78.21701012	NA	NA			
T1	70/0	V	827273.962	1152922.796	40.1976364	608.5037418	91.19259765	341.2120232	7.724884191	-1.821248616	10.90149272	1174.012856	485.0704317	221.9899926	187.6525299	4.284641786	894.7129542	432.4046209	0.65249046	8.536005334			
T1	70/30	V	827249.2101	1152905.845	124.7543714	267.6233889	127.3944388	56.01511782	7.463150133	-0.094288121	0.123316679	1050.084985	183.2464772	100.9857338	68.77665547	0	353.0088665	183.4095566	NA	NA			
T1	80/10	V	827271.3618	1152908.895	26.72881797	314.9813152	64.25655569	63.00835255	7.658758032	-1.340276347	1.291696297	823.2852335	220.3702162	163.2180742	180.4984202	2.76850574	564.0867106	127.2649082	0.471446183	5.7867708			
T1	80/40	V	827246.6099	1152891.944	54.90445253	161.9709218	32.03902934	9.985062058	6.244688678	0.816622257	3.340549456	979.9682274	19.60583384	34.44580509	21.66224593	0	75.71388486	42.0240914	0.224439744	2.522702727			
T1	90/0	V	827285.2628	1152906.295	97.44384363	325.1683799	131.4664071	99.70552492	6.837153267	-1.215091553	1.875426615	1019.834418	130.8946769	116.6416761	72.2811911	0.830287322	319.8175441	231.171932	0.401186607	4.857846518			
